GroupId,GroupName,Preference,Id,Product,Amount,Measure,Energie,FatTotal,Protein,CarbsTotal,Sugar,Starch,Fibre,Water,PUFA3,K,CA,P,MG,FE,CU,SE,ZN,IOD,VITA,VITC,VITD,VITE,VITK,VITB6,VITB12,FIBWAT,FIBFAT,FATPROT
13,Kaas,,3044,Kaas Turkse 60+ obv koemelk blik,100,g,287,26,12.7,0.4,0.4,0,0,57,0.1,56,194,189,10,0,0.02,7,1.1,12,273,0,0.1,0.7,,0.025,0.82,57,26,38.7
8,Graanproducten en bindmiddelen,,2675,Muesli krokante m noten,100,g,479,21,8.5,61,21.5,39.5,6,4.2,0.2,379,43,257,102,2.5,0.35,7,2.22,1.1,4,0,0,3.5,,0.07,0,10.2,27,29.5
13,Kaas,,722,Kaas Gruyere,100,g,433,34.5,29,1.4,1.4,0,0,32,0.2,100,900,600,,0.3,0.2,7,5.1,40,268,0,0.3,0.9,2.7,0.065,1.6,32,34.5,63.5
13,Kaas,,3370,Kaas witte 45+,100,g,247,19.6,17.1,0.6,0.6,0,0,62.7,0.1,145,160,350,,0.4,,,2.6,18,258,0,0.2,0.4,11.6,0.1,1.7,62.7,19.6,36.7
22,"Suiker, snoep, zoet beleg en zoete sauzen",,526,Candybar Bounty,100,g,486,26.1,3.7,58.3,48,10.3,1.5,8.6,0,263,57,102,39,1.5,0.25,1,0.59,6.2,15,0,0.3,0.4,,0.04,0,10.1,27.6,29.8
13,Kaas,,1955,Kaas Mozzarella gemaakt van koemelk,100,g,253,19.5,18.7,0.7,0.7,0,0,58.8,0.1,145,160,350,10,0.4,,3,2.6,18,258,0,0.2,0.4,11.6,0.1,1.7,58.8,19.5,38.2
26,Vleesvervangers en zuivelvervangers,,2541,Worst boterham- vegetarisch,100,g,282,20.6,14.8,8.9,1.4,7.5,0.9,54.8,0.1,424,1,125,61,2.1,0.33,1,0.01,1.7,0,0,0,9.1,2.2,0.1,0.23,55.7,21.5,35.4
13,Kaas,,716,Kaas Saint Paulin/Port Salut,100,g,341,28.2,21.5,0,0,0,0,49.7,0.2,70,627,380,32,0,0.12,,4,35,247,0,0.3,0.8,2.4,0.09,2,49.7,28.2,49.7
13,Kaas,,593,Kaas Brie 50+,100,g,318,25.1,23,0,0,0,0,52.6,0.3,115,400,188,10,0.5,0.07,7,2,16,236,0,0.3,0.8,2.4,0.24,1.2,52.6,25.1,48.1
22,"Suiker, snoep, zoet beleg en zoete sauzen",,751,Drop Engelse,100,g,394,5.2,3.7,82,65,17,2,5.5,0,600,170,44,76,4.2,0.34,1,0.38,,0,0,0,0,,0,0,7.5,7.2,8.9
5,Eieren,,2770,Ei kippen- scharrel gekookt,100,g,125,8.5,12.2,0,0,0,0,76.6,0.1,141,63,242,15,2.4,0.07,20,1.6,35,228,0,1.7,4.5,0.3,0.12,1.53,76.6,8.5,20.7
13,Kaas,,1893,Kaas Bel Paese,100,g,374,30.2,25.4,0.1,0.1,0,0,38.9,0.2,111,604,480,,0.6,,,2.5,35,217,0,0.2,0.7,,0.09,,38.9,30.2,55.6
5,Eieren,1,84,Ei kippen- gekookt gem,100,g,128,8.8,12.3,0,0,0,0,76.2,0.1,141,64,247,15,2.4,0.07,20,1.63,35.5,215,0,1.8,4.2,0.3,0.11,1.54,76.2,8.8,21.1
13,Kaas,,804,Kaas schapen- vers,100,g,238,18.8,17,0,0,0,0,58.6,0.1,150,450,360,25,0.7,,,2,25,210,0,0.1,0.5,1.8,0.1,1.5,58.6,18.8,35.8
15,Melk en melkproducten,,2936,Yoghurtdrank Activia Start,100,g,72,1.5,2.9,11.4,11.1,0.3,0.5,83.7,0,112,70,51,8,0,0.01,1,0.19,12.5,0,0,0,0,,0.02,0,84.2,2,4.4
5,Eieren,,2771,Ei kippen- biologisch rauw,100,g,135,9.5,12.3,0.2,0.2,0,0,75.9,0.1,138,50,226,12,2,0.04,16,1.5,22,203,0,1.7,3,0.3,0.088,2.08,75.9,9.5,21.8
5,Eieren,,2773,Ei kippen- mais rauw,100,g,129,8.8,12.2,0.2,0.2,0,0,76.9,0.1,144,56,202,14,2.1,0.06,15,1.3,35,202,0,1,3,0.3,0.084,1.45,76.9,8.8,21
13,Kaas,1,718,Kaas Parmezaanse,100,g,404,27,40,0,0,0,0,26,0.2,125,1000,900,44,0.7,0.2,,3.6,36,201,0,0.3,0.7,80.7,0.096,1.9,26,27,67
5,Eieren,,2772,Ei kippen- biologisch gekookt,100,g,136,9.5,12.7,0,0,0,0,75.8,0.1,139,62,256,15,2.5,0.06,20,1.6,34,198,0,2.3,3.4,0.3,0.099,2.15,75.8,9.5,22.2
23,Vetten en oliën,,315,Vet rund- uitgesmolten,100,g,891,99,0,0,0,0,0,0,0.4,0,0,0,0,0,,0,0.76,,0,0,0,0.3,,0,0,0,99,99
5,Eieren,,83,Ei kippen- rauw gem,100,g,132,9.1,12.3,0.2,0.2,0,0,76.2,0.1,145,57,229,14,2.3,0.06,17,1.56,31.3,194,0,1.1,3.1,0.3,0.09,1.49,76.2,9.1,21.4
13,Kaas,,2678,Zuivelspread naturel/kruiden,100,g,248,23.9,5.1,3.1,3.1,0,0.1,67.5,0.2,124,89,107,8,0.2,0.04,4,1.83,4,194,0,0.2,0,0.6,0.05,0.35,67.6,24,29
5,Eieren,,2769,Ei kippen- scharrel rauw,100,g,132,9.1,12.3,0.2,0.2,0,0,76.2,0.1,146,58,233,15,2.3,0.06,17,1.6,32,192,0,1.1,3.1,0.3,0.09,1.43,76.2,9.1,21.4
13,Kaas,,556,Kaas Camembert 45+,100,g,306,22.8,25,0,0,0,0,53.4,0.1,110,600,300,20,0.2,0.07,7,3,20,190,0,0.1,0.7,2,0.25,1.1,53.4,22.8,47.8
13,Kaas,,3170,Kaas 30+ minder zout belegen,100,g,282,18,29.9,0,0,0,0,50.3,0.2,107,930,667,40,0.2,0.08,15,4.47,21,190,0,0.2,0.5,47.5,0.05,2.23,50.3,18,47.9
26,Vleesvervangers en zuivelvervangers,,2285,Worst vegetarisch onbereid,100,g,259,19.3,13.3,7.5,1.8,5.7,0.6,59.2,0.5,,20,,,2.1,,,,,0,0,0,,,,0.15,59.8,19.9,32.6
13,Kaas,,3164,Kaas 30+ belegen,100,g,306,19.8,31.9,0,0,0,0,46.7,0.3,107,1033,667,40,0.2,0.08,15,4.47,22,190,0,0.2,0.5,47.5,0.05,2.23,46.7,19.8,51.7
13,Kaas,,1809,Kaas 45+,100,g,357,27.3,25.4,0,0,0,0,42,0.4,81,830,555,23,0.4,0.04,12,4.6,18,180,0,0.3,1,,0.05,1.4,42,27.3,52.7
13,Kaas,,2824,Kaas 30+ minder zout gem,100,g,273,17.6,28.6,0,0,0,0,50.3,0.2,104,975,639,40,0.2,0.08,14,4.61,20.4,174,0,0.2,0.3,47.9,0.05,1.81,50.3,17.6,46.2
13,Kaas,,1382,Kaas 30+ gem,100,g,289,18.5,30.4,0,0,0,0,45.2,0.2,89,1046,645,40,0.2,0.09,14,4.65,21.7,171,0,0.2,0.5,47.9,0.05,1.81,45.2,18.5,48.9
13,Kaas,,3168,Kaas 30+ minder zout jong,100,g,259,16.9,26.7,0,0,0,0,52,0.2,76,1020,610,40,0.2,0.07,13,4.15,19,168,0,0.2,0.4,45.8,0.05,1.71,52,16.9,43.6
13,Kaas,,3155,Kaas 30+ jong,100,g,280,17.7,30.1,0,0,0,0,45.9,0.2,76,1020,610,40,0.2,0.07,13,4.15,22,168,0,0.2,0.5,45.8,0.05,1.71,45.9,17.7,47.8
13,Kaas,,3169,Kaas 30+ minder zout jong belegen,100,g,277,17.9,28.9,0,0,0,0,49.3,0.2,120,975,640,40,0.1,0.1,14,5,21,168,0,0.2,0.4,49.6,0.04,1.6,49.3,17.9,46.8
13,Kaas,,3163,Kaas 30+ jong belegen,100,g,278,17.9,29.3,0,0,0,0,44.8,0.2,78,1050,640,40,0.1,0.1,14,5,21,168,0,0.2,0.5,49.6,0.045,1.78,44.8,17.9,47.2
13,Kaas,,3165,Kaas 30+ oud,100,g,307,20,31.7,0,0,0,0,41.3,0.3,120,1130,690,40,0.2,0.1,14,5,23,145,0,0.2,0.5,47.5,0.04,1.1,41.3,20,51.7
15,Melk en melkproducten,,286,Melk halfvolle,100,g,45,1.4,3.4,4.7,4.7,0,0,89.4,0,160,123,104,12,0,0.01,1,0.41,14.9,15,1,0,0,0.7,0.03,0.45,89.4,1.4,4.8
5,Eieren,,2774,Ei kippen- mais gekookt,100,g,148,10.7,13,0,0,0,0,73.4,0.1,138,72,277,16,2.7,0.06,19,1.9,41,131,0,2.1,2,0.3,0.056,1.05,73.4,10.7,23.7
13,Kaas,,1650,Kaas geiten- verse,100,g,207,16.6,13.4,1,1,0,0,65.2,0.1,141,101,229,11,0.6,,,0.5,5,125,0,0.1,,1.8,,0.29,65.2,16.6,30
13,Kaas,,2679,Zuivelspread naturel/kruiden light,100,g,175,13.8,8.1,4.2,3.5,0.7,0.3,73.2,0.1,108,102,128,22,0.4,0,2,0.27,6,125,0,0.1,0.3,2.5,0.05,0.51,73.5,14.1,21.9
24,Vis,,111,Mosselen gekookt,100,g,125,3.1,17.2,7.2,0,7.2,0,70.7,0.7,212,67,231,63,3.9,0.17,49,2.2,124.7,124,0,0,2.1,,0.06,19.16,70.7,3.1,20.3
8,Graanproducten en bindmiddelen,,2677,Muesli krokante m noten en chocolade,100,g,467,18.3,8.8,63.5,22.5,41,6.4,4.1,0.2,359,42,256,93,2.6,0.37,3,2.04,1.1,4,0,0,3.2,,0.06,0.02,10.5,24.7,27.1
24,Vis,,1630,Mosselen in zuur glas,100,g,106,3.1,17.2,2.2,0,2.2,0,75.7,0.7,100,67,231,63,3.9,0.17,49,2.2,197,124,0,0,2.1,,0.06,22,75.7,3.1,20.3
15,Melk en melkproducten,,2269,Pudding light,100,g,83,1.2,3.5,14.5,7.6,6.9,0,80.8,0,134,104,92,10,0.3,,,0.9,11.9,45,1,0,0.1,0.6,0.03,0.27,80.8,1.2,4.7
15,Melk en melkproducten,,295,Melkpoeder magere,100,g,357,1,36,51,51,0,0,5,0,1500,1200,900,130,0.5,,,,25,10,0,0,,0,0.3,5,5,1,37
15,Melk en melkproducten,,287,Hangop van karnemelk,100,g,63,1,10,3.5,3.5,0,0,84,0,150,175,200,10,0.1,,,0.37,14.9,10,0,0,,0.7,0.05,0.3,84,1,11
15,Melk en melkproducten,,2760,Melk chocolade- automaat,100,g,66,1,3,10.8,9.7,1.1,1.2,83.3,0,204,95,103,17,0.7,0.06,,0.44,9,8,0,0,0,0.2,0.016,0.18,84.5,2.2,4
3,Brood,,3236,Brood stok- wit m kruidenboter kant-en-klaar,100,g,303,12.2,7.8,39.4,2.3,37.1,2.3,38.3,0.1,90,25,81,17,0.7,0.1,3,0.53,54,114,0,0.1,0.6,,0.02,0.05,40.6,14.5,20
15,Melk en melkproducten,,2257,Drinkontbijt Goede Morgen Vifit,100,g,55,0.8,3.4,7.9,7,0.9,1.1,86.8,0,142,120,70,9,0.1,,,0.29,13,13,1,0.4,0,0.7,0.14,0.27,87.9,1.9,4.2
24,Vis,,1583,Mosselen gebakken/gefrituurd in plantaardige olie,100,g,268,19,17.2,7.2,0,7.2,0,54.8,0.6,273,27,143,36,3.9,,,1.2,124.7,111,0,,,,,22,54.8,19,36.2
25,Vlees en gevogelte,,1576,Gehakt lams- gebakken,100,g,252,14.4,30.4,0.3,0.3,0,0,55,0,511,15,268,32,1.4,0.1,12,6.96,5,110,0,0.4,0.1,,0.21,3.09,55,14.4,44.8
15,Melk en melkproducten,,1832,Yoghurtdrank Vifit vruchten,100,g,55,0.8,3.1,8.3,8.1,0.2,1,86.8,0,128,100,78,10,0,0.02,1,0.29,13,13,1,0.4,0,0.1,0.03,0.27,87.8,1.8,3.9
8,Graanproducten en bindmiddelen,,2676,Muesli krokante m chocolade,100,g,458,17.1,8.5,64,27,37,7.3,4,0.1,344,40,256,86,2.5,0.36,0,1.92,1.1,5,0,0,3,,0.05,0.04,11.3,24.4,25.6
15,Melk en melkproducten,,916,Yoghurt Bulgaarse magere,100,g,53,0.5,6,6,6,0,0,86,0,220,195,135,18,0.1,,,0.57,14.9,5,3,0,0,0.1,0.06,0.24,86,0.5,6.5
5,Eieren,1,1314,Ei kippen- gebakken,100,g,220,17.6,14.4,0.9,0.9,0,0,65.7,0.3,151,59,200,13,2.3,0.06,28,1.3,35,105,0,1.4,2.9,,0.053,1.1,65.7,17.6,32
26,Vleesvervangers en zuivelvervangers,,2262,Plantaardige variatie op room Alpro Cuisine,100,g,166,16.8,2,1.6,1.6,0,0.3,79.3,1.2,54,11,19,26,0.2,0.05,0,0.15,,0,0,0,4.7,,0.02,0,79.6,17.1,18.8
15,Melk en melkproducten,,2496,Zuiveldrank Fruitmelk Campina,100,g,54,0.5,3.3,9.2,9.2,0,0,84.9,0,135,103,80,11,0,0.01,1,0.37,14,13,2,0,0,0.6,0.03,0.18,84.9,0.5,3.8
22,"Suiker, snoep, zoet beleg en zoete sauzen",,2533,Winegum m drop,100,g,334,0.2,3.5,79.6,55.1,24.5,0,16.6,0,2,6,10,1,0.2,0.03,0,0,1,0,0,0,0,,0,0,16.6,0.2,3.7
26,Vleesvervangers en zuivelvervangers,,2544,Ham vegetarisch,100,g,245,16.6,13.6,9.9,2.7,7.3,0.8,57.9,0.4,444,64,119,66,2.1,0.31,1,0.39,2.5,0,0,0,4.9,6,0.1,0.25,58.7,17.4,30.2
22,"Suiker, snoep, zoet beleg en zoete sauzen",,727,Bonbon m likeur,100,g,383,16.6,3.3,49.2,46.8,2.5,3.6,22.7,0,218,27,76,51,1.6,0.55,2,0.11,1.2,3,1,0,0.7,1.4,0.05,0.14,26.3,20.2,19.9
13,Kaas,,1489,Kaas verse light 8% vet,100,g,132,8.5,11.3,2.5,2.5,0,0,77.8,0,80,98,170,34,0.7,,3,0.2,8,86,0,0.1,0.2,,0.074,0.7,77.8,8.5,19.8
24,Vis,,354,Oesters,100,g,57,1.9,6,4,0,4,0,84.7,0.1,250,70,175,32,7,7.93,36,59.2,60,75,0,1,0.9,,0,16.2,84.7,1.9,7.9
24,Vis,,814,Vissticks gebakken in zonnebloemolie,100,g,239,13,16.4,13.9,1,13,0.4,53.8,0.5,248,16,120,32,0.9,0.06,13,0.58,120,69,0,1.4,3.5,,0.15,2,54.2,13.4,29.4
14,Kruiden en specerijen,,1234,Sambal gebakken,100,g,250,18.5,4.4,15.5,12.4,3.1,1.9,59.7,0.6,202,18,,,0.5,,,,,,,0,,,,0,61.6,20.4,22.9
14,Kruiden en specerijen,,1233,Sambal oelek Na-,100,g,50,2,3,4,0,4,1.9,89.1,,4000,,,,0.5,,,,,,,0,,,,0,91,3.9,5
15,Melk en melkproducten,,479,Melk karne- m vruchten,100,g,51,0.5,3.3,8.2,8.2,0,0,86,0,138,104,83,11,0.1,0.01,1,0.33,14,4,2,0,0,2.5,0.04,0.37,86,0.5,3.8
13,Kaas,,2264,Kaas 10+,100,g,187,6.4,32.2,0.2,0.2,0,0,61.2,0.1,120,1050,670,35,0.1,0.1,13,4.5,23,59,0,0.1,0.2,,0.04,2,61.2,6.4,38.6
24,Vis,,1605,Bokking gestoomd,100,g,242,16.2,23.5,0.5,0,0.5,0,62,2.8,317,20,210,26,1.2,0.21,50,0.48,25,54,0,8.9,0.7,,0.18,10,62,16.2,39.7
24,Vis,,604,Makreel gestoomd,100,g,315,26.1,19.5,0.5,0,0.5,0,52.3,6.4,288,20,210,26,1.2,0.08,48,0.48,115,54,0,4.3,0.7,,0.18,6,52.3,26.1,45.6
24,Vis,,353,Makreel rauw,100,g,233,17.9,18,0,0,0,0,61.9,3.5,335,20,220,37,1,0.08,42,0.5,56.4,54,0,8,0.4,,0.4,8.8,61.9,17.9,35.9
24,Vis,,1608,Makreel bereid in magnetron z toev,100,g,248,16.7,24.4,0,0,0,0,58,2.8,335,20,220,28,1,0.09,36,0.7,40.5,54,0,4.3,0.5,,0.4,6,58,16.7,41.1
25,Vlees en gevogelte,,699,Rundvlees gezouten gedroogd Surinaams,100,g,305,5,65,0,0,0,0,16,0.1,,95,160,,9.7,,,,,53,0,,,,,2,16,5,70
25,Vlees en gevogelte,,320,Fazant rauw,100,g,223,11,31,0,0,0,0,57,0,400,50,300,,8,,,,8,50,0,,,,0.38,3,57,11,42
25,Vlees en gevogelte,,106,Eend m vel rauw,100,g,388,37.3,13.1,0,0,0,0,49.7,0,190,8,120,14,1.3,0.18,,1.3,1.2,50,0,0.7,0.7,5.5,0.33,2,49.7,37.3,50.4
22,"Suiker, snoep, zoet beleg en zoete sauzen",,2489,Pasta speculoos-,100,g,579,37.5,3.2,56.6,34.2,22.4,1,1.8,0,465,116,193,74,4.5,0.42,3,1.3,2.5,0,1,0,,,0.045,0,2.8,38.5,40.7
22,"Suiker, snoep, zoet beleg en zoete sauzen",,449,Kokosbrood,100,g,426,18.6,3.2,58.7,41.4,17.3,5.6,13.9,0,225,14,100,48,1.4,0.3,,1.75,,0,0,0,0.7,,0.04,0,19.5,24.2,21.8
12,Hartige snacks en zoutjes,,843,Broodje worsten- diepvries bereid in oven,100,g,369,19,11,38,3,35,0.9,31,0.1,185,20,125,20,1.3,0.07,9,2.17,,12,0,0.2,0.2,,0.1,0.8,31.9,19.9,30
8,Graanproducten en bindmiddelen,,5072,Rijst noten- rauw,100,g,385,15.1,7.9,51.7,5.1,46.5,5.6,19.8,0,354,39,276,113,1.9,0.51,13,2.63,1.9,0,0,,4.1,0.4,0.22,0,25.4,20.7,23
12,Hartige snacks en zoutjes,,901,Broodje worsten-,100,g,382,21.8,11.8,34.2,2.9,31.4,0.9,32.2,0.1,203,20,125,20,1.3,0.07,9,2.17,,12,0,0.2,0.2,,0.1,0.8,33.1,22.7,33.6
26,Vleesvervangers en zuivelvervangers,,2951,Nuggets vegetarisch onbereid,100,g,255,15,15,14,1,13,2,52,0.4,516,66,156,73,2.1,0.39,2,0.1,1.3,0,0,0,4.6,5.7,0.13,0.15,54,17,30
16,Niet-alcoholische dranken,,2478,Koffie cappuccino oplos- poeder,100,g,407,14.9,13.9,52.4,38.5,13.9,3.8,15.1,0,1293,693,554,113,0.7,0.02,2,0.64,15.2,58,0,0,0.2,0.5,0.18,2.78,18.9,18.7,28.8
8,Graanproducten en bindmiddelen,,2366,Muesli krokante naturel/m fruit,100,g,438,14.8,8.3,64.6,24,40.6,6.7,4.4,0.1,336,39,332,85,3.1,0.26,,2,0.9,4,0,0,3.2,,0.054,0,11.1,21.5,23.1
15,Melk en melkproducten,,290,Pap karnemelkse bloem-,100,g,52,0.5,3.7,7.8,3.1,4.7,0.1,87.4,0,123,99,74,10,0,0.01,0,0.31,13,4,1,0,0,2.4,0.04,0.17,87.5,0.6,4.2
24,Vis,,822,Bokking bak- gebakken,100,g,299,22.2,21.6,3,0.2,2.8,0.1,53.1,2.7,367,18,191,24,1.1,0.19,45,0.45,22,48,0,8,3,2.9,0.16,8.93,53.2,22.3,43.8
24,Vis,,1584,Inktvisringen gefrituurd in plantaardige olie,100,g,440,31.1,26.2,13.8,2.1,11.7,0.2,27,1,273,27,143,36,1,,,1.2,19,46,0,,,,,2,27.2,31.3,57.3
12,Hartige snacks en zoutjes,,266,Broodje saucijzen-,100,g,356,23.4,7.2,28.5,0.5,28,1.4,37.5,0.3,126,11,126,16,1.1,0.06,7,2.17,2.3,10,5,0.4,0.2,,0.24,0.8,38.9,24.8,30.6
13,Kaas,,654,Kaas huttenkase,100,g,92,3.9,11.2,2.3,2.3,0,0,79.9,0,85,75,141,7,0.3,,,0.23,8,46,0,0.1,,0,0.09,0.76,79.9,3.9,15.1
15,Melk en melkproducten,,1958,Pap karnemelkse gorte-,100,g,51,0.5,3.6,8.1,3.1,5,0.3,86.9,0,122,98,74,10,0,0.01,0,0.3,13,3,1,0,0,2.5,0.03,0.17,87.2,0.8,4.1
27,Vleeswaren,,3223,Worst grill- kip,100,g,209,15,13.8,4.4,1.1,3.4,0.3,66.5,0.4,259,13,162,21,0.8,0.15,13,1.37,5,45,0,0.3,1.2,,0.38,0.2,66.8,15.3,28.8
25,Vlees en gevogelte,,108,Kip m vel rauw,100,g,218,16,18.3,0,0,0,0,65.2,0.4,259,13,162,21,0.8,0.15,13,1.37,5,45,0,0.3,1.2,,0.38,0.2,65.2,16,34.3
15,Melk en melkproducten,,305,Kwark magere,100,g,58,0.3,8.5,4.9,4.9,0,0,83.7,0,163,128,100,13,0,0.02,4,0.57,14.9,6,1,0,0,25.5,0.01,0.7,83.7,0.3,8.8
15,Melk en melkproducten,,273,Melk chocolade- magere,100,g,62,0.3,3.4,11.4,11.4,0,0.5,84.1,0,190,112,96,18,0.2,0.08,2,0.46,13.4,0,1,0,0,0,0.03,0.3,84.6,0.8,3.7
16,Niet-alcoholische dranken,,2880,Koffie wiener melange oplos poeder,100,g,427,13.6,9.4,65.9,44.3,21.6,1.8,9.3,0,970,394,357,94,0.9,0.15,4,1.51,10.1,115,0,0,0.3,0.9,0.1,1.48,11.1,15.4,23
25,Vlees en gevogelte,,1306,Kip soep- m vel rauw,100,g,247,19,19,0,0,0,0,62,0.5,300,10,200,21,0.8,0.15,13,1.37,5,38,0,0.3,1.2,,0.2,0.2,62,19,38
24,Vis,,1255,Makreel in water blik,100,g,257,20.3,18.6,0,0,0,0,59.8,4.7,228,20,90,13,2,0.28,42,2.7,49,37,0,4.3,0.9,,0.14,6.94,59.8,20.3,38.9
24,Vis,,1609,Makreel in olie blik,100,g,267,20.7,20,0.1,0.1,0,0.1,57,4.4,266,12,200,33,1.6,0.28,42,2.7,44,37,0,4.3,3.5,,0.14,6.94,57.1,20.8,40.7
17,Noten en zaden,,621,Pinda's omhuld met chocolade in krokant suikerlaagje M&M's,100,g,511,25.3,9.8,59.1,53.6,5.5,3.9,1.9,0,364,130,126,69,1.6,0.42,1,1.1,7.5,36,0,0.4,1.4,,0.1,0,5.8,29.2,35.1
24,Vis,,1586,Makreelfilet gerookt,100,g,301,24.1,21.1,0,0,0,0,50.9,4.3,319,33,237,38,1.2,0.07,59,0.9,50,36,0,8.2,0.5,,0.28,10.2,50.9,24.1,45.2
7,Gebak en koek,,1917,Vlaaibodem Limburgse,100,g,300,10.8,8.5,41.1,5.5,35.6,2.2,36,0.1,149,53,125,16,0.9,0.13,4,0.72,30.1,112,0,1,0.2,0.6,0.1,0.31,38.2,13,19.3
27,Vleeswaren,,783,Worst paling-,100,g,308,26.6,13,4,1.5,2.5,0.1,53.5,0.4,258,10,286,11,1.5,0.06,8,2.45,2.3,35,0,0.7,0.3,,0.18,0.64,53.6,26.7,39.6
27,Vleeswaren,,1162,Worst gekookte,100,g,357,33,11.3,3.7,1.1,2.6,0,49.1,0.4,165,18,286,11,1.3,0.06,8,1.34,2.2,35,0,0.7,0.3,,0.035,0.75,49.1,33,44.3
25,Vlees en gevogelte,,2913,Kalfsriblappen bereid,100,g,197,9.9,27,0,0,0,0,62.1,0,503,11,242,26,1,0.06,9,4.26,2.8,35,0,0.5,0.9,,0.35,2.19,62.1,9.9,36.9
25,Vlees en gevogelte,1,2904,Runder T-bone steak bereid,100,g,254,13.3,33.6,0,0,0,0,52.1,0,504,24,267,31,2.8,0.09,15,5.62,2.4,34,0,0.7,1.2,,0.47,1.94,52.1,13.3,46.9
15,Melk en melkproducten,,931,Kwark vruchten- magere,100,g,87,0.2,6.9,13.8,12.8,1,0.1,78.4,0,145,105,83,11,0.1,0.02,3,0.47,12.1,5,1,0,0,20.7,0.008,0.57,78.5,0.3,7.1
25,Vlees en gevogelte,1,1559,Varkensschouderkarbonade bereid,100,g,308,17.7,37.1,0,0,0,0,43.8,0.3,650,13,340,37,1.9,0.15,23,6.37,1.6,33,0,1,2.6,,0.29,0.9,43.8,17.7,54.8
24,Vis,,1585,Heilbot gerookt,100,g,211,14.8,19.4,0,0,0,0,65.8,1,280,13,300,23,0.9,,,0.5,30,33,0,9,0.9,,0.038,1.37,65.8,14.8,34.2
27,Vleeswaren,,1774,Worst tongen-,100,g,247,18.8,17.2,2,2,0,0.1,58.7,0.2,360,18,213,24,1.2,0.09,13,3.05,2.4,32,0,1.1,1.5,,0.34,2.2,58.8,18.9,36
25,Vlees en gevogelte,,1561,Varkenskrabbetjes bereid,100,g,246,17.1,22.4,0.6,0.5,0.1,0,58.4,0.1,400,18,213,24,1.1,0.09,13,3.05,5,32,0,1,1.5,,0.34,0.88,58.4,17.1,39.5
2,Alcoholische dranken,,2828,Likeur met room 15-25 vol% alc,100,g,294,11.8,2.7,22.7,18.2,4.5,0,50.3,0.1,33,27,19,3,0,0.02,0,0.06,3.3,119,0,0.1,0.3,3.5,0.008,0.07,50.3,11.8,14.5
27,Vleeswaren,,1773,Zult zure,100,g,264,23,12.5,1.7,0,1.7,0,60.1,0.3,85,53,60,7,1,0.19,13,1.3,2.1,32,0,1.1,1.5,,0.05,0.74,60.1,23,35.5
25,Vlees en gevogelte,1,343,Spek vers vet rauw,100,g,678,73.2,5,0,0,0,0,10.5,0.5,29,3,21,2,0.4,0.03,3,0.31,1,32,0,2.6,0.9,0,0.025,0.65,10.5,73.2,78.2
15,Melk en melkproducten,,301,Yoghurt magere,100,g,37,0.2,4.1,4,4,0,0,91,0,159,152,118,13,0,0.01,1,0.61,14.9,1,1,0,0,0.1,0.04,0.28,91,0.2,4.3
15,Melk en melkproducten,,478,Vla chocolade- magere,100,g,78,0.2,3.3,15.5,15.5,0,0.6,80,0,152,85,80,17,0.7,,,,11.9,0,1,0,,0,0.02,0.32,80.6,0.8,3.5
8,Graanproducten en bindmiddelen,,3228,Noodles instant bereid,100,g,227,11.1,3.4,27.8,1.1,26.7,1.4,56.4,0.3,39,13,61,16,0.6,0.1,1,0.53,1,0,0,0,3.2,3.8,0.02,0,57.8,12.5,14.5
24,Vis,,602,Zalm blik,100,g,146,7.2,20.4,0,0,0,0,70,1.9,316,91,170,25,0.9,0.05,25,0.8,59,31,0,10.9,2.1,,0.21,4,70,7.2,27.6
27,Vleeswaren,,2898,Paardenrookvlees,100,g,103,1.4,21.7,0.9,0.9,0,0,71.2,0.1,290,4,290,20,6.1,,3,2.7,1,30,0,0.1,0.3,,0.25,3.1,71.2,1.4,23.1
24,Vis,,1101,Slakken wijngaard-,100,g,85,1.4,16,2,0,2,0,79,0.1,382,10,272,48,3.5,0.4,,1,4,30,0,0,,,0.13,0.5,79,1.4,17.4
26,Vleesvervangers en zuivelvervangers,,1512,Schnitzel vegetarisch onbereid,100,g,226,11,15.2,14.2,2.3,11.9,4.8,54.8,0.3,475,0,147,67,2.6,0.36,3,0.14,1.1,0,0,0,4.1,2.3,0.13,0.27,59.6,15.8,26.2
24,Vis,,113,Haring pan- rauw,100,g,199,15,16,0,0,0,0,65,2.6,250,100,200,32,2,0.08,31,0.57,29,30,0,6.2,0.8,,0.2,13,65,15,31
25,Vlees en gevogelte,,2090,Kip drumstick m vel rauw,100,g,147,7.9,19.1,0,0,0,0,72.5,0.2,284,8,173,22,0.9,0.2,13,1.93,8,30,0,0.3,1.1,8.5,0.48,1,72.5,7.9,27
25,Vlees en gevogelte,,1634,Kipfilet rauw,100,g,109,1.8,23.3,0,0,0,0,74.1,0,351,6,219,30,0.6,0.15,13,0.65,0,30,0,0.3,0.5,9,0.67,0.2,74.1,1.8,25.1
26,Vleesvervangers en zuivelvervangers,,2286,Schijf vegetarisch onbereid,100,g,210,10.3,11,16.2,3,13.3,4.1,58.4,0.3,,0,,,2.3,,,,,0,0,0,,,0.2,0.24,62.5,14.4,21.3
12,Hartige snacks en zoutjes,,2553,Broodje kaas- v bladerdeeg,100,g,579,44.7,9.2,34.4,3.4,31,1.2,9.8,1.4,54,127,118,13,0.5,0.06,6,0.76,3.8,45,0,0.1,0.2,9.5,0.09,0.28,11,45.9,53.9
